index,Maximum Installs
2902,1014
2903,8208
2904,10479
2905,364
2906,10003
2907,5261
2908,16227
2909,897
2910,836
2911,4136
2912,544191
2913,78
2914,11
2915,2191
2916,11
2917,224
2919,654911
2920,173775
2921,457276
2922,74
2923,18
2924,161098
2925,393
2926,9771
2927,678
2928,45905
2929,3519
2930,6220
2931,5516
2932,2161
2933,209
2934,188
2935,15
2936,5111
2937,21
2938,4667
2939,14510
2940,6
2941,9134
2942,193
2943,701
2944,41840
2945,129
2946,5471
2947,213
2948,2648
2949,2842
2950,78492
2952,286
2953,29
2954,159
2955,2
2956,36823
2957,991
2958,71535
2959,147311
2960,5
2961,33137
2962,8521
2963,62081
2964,81
2965,234914
2966,25
2967,41
2968,5
2969,508
2970,26
2971,41244
2972,155831
2973,953
2974,399
2975,2406
2976,842
2977,65
2978,7584
2979,25497
2980,25
2981,3
2982,22388
2983,640546
2984,4651
2985,1599
2986,19277
2987,88
2988,188
2989,213
2990,4
2991,184529
2992,14
2993,35
2994,32
2995,403
2996,323
2997,15155
2998,50639
2999,172366
3000,1642
3001,2990
3002,107
3003,82932
3004,14169
3005,2278
3006,3323
3007,2
3008,377
3009,104
3010,24001
3011,15
3013,3248
3014,1162
3015,196
3016,4881
3019,130
3020,3848
3021,190
3022,74
3023,73
3025,56
3026,42
3027,18
3028,297
3029,888
3030,492
3031,82
3032,2355
3033,25
3034,575
3035,5496
3036,656
3037,31
3038,4894
3039,12131
3040,267
3041,142
3042,1845
3043,167
3044,30
3045,119
3046,1599
3047,60
3048,102281
3049,2430
3050,39167
3051,4418
3052,433050
3053,27281
3054,3368
3055,27856
3056,222
3057,1867006
3058,300
3059,216040
3060,673
3061,151
3062,1552
3064,48175
3065,82
3066,9059
3067,336
3068,568
3069,3936
3070,2052
3071,114
3072,2
3073,2945
3074,8652
3075,17
3076,8467
3077,7042
3078,7799
3080,5
3081,39167
3082,186
3083,46
3084,231
3085,5
3086,1532
3087,4431
3088,66884
3089,1304
3090,2120
3091,1095
3092,26
3093,6458
3094,3350
3095,7
3096,2
3097,5471
3098,224522
3099,666
3100,7412
3102,40
3103,60657
3104,3
3106,4469
3107,129
3108,2595
3110,6
3111,11
3112,8708
3113,2
3114,367
3115,1407
3116,53
3117,226
3118,146415
3119,426592
3120,305
3121,5889
3122,2048
3123,24907
3125,137283
3126,46958
3127,8
3128,22
3129,3
3130,311
3131,314
3132,82
3133,2551
3134,5525
3135,205
3136,64820
3137,6742
3138,43
3139,5430
3141,746
3143,110641
3144,7334
3145,22
3146,103
3147,145682
3148,20238
3149,82
3150,6
3151,726
3153,200
3154,8078
3155,844
3156,27
3157,8078
3158,86356
3159,1220
3160,1058
3161,263
3162,5172
3163,752
3165,102
3166,71
3167,65
3168,4790
3169,12
3171,72
3172,17
3173,164022
3174,601
3175,315
3176,92
3177,7797
3178,11
3179,3
3180,418
3181,39
3182,23127
3183,5120
3184,3965
3185,84635
3187,1128
3188,405
3189,19
3190,0
3191,437
3193,8923
3194,22
3195,90
3196,108
3197,427
3199,217
3200,1690
3201,57711
3202,334
3203,14
3204,28650
3205,190
3206,583
3207,57
3208,7947
3209,5393
3210,424
3211,1
3212,902
3213,14039
3214,2656
3215,13
3216,245
3217,3368
3218,368
3219,23622
3220,228603
3221,2726
3222,130
3223,2219
3224,64
3225,271
3226,2942
3227,50
3228,95
3230,1791
3231,5543
3233,4790
3234,1542
3235,8
3236,2280
3237,3484
3238,5004
3240,1216
3241,87
3242,44341
3243,866
3244,3256
3245,81
3246,72967
3247,239461
3248,2302
3249,8790
3250,3
3251,11374741
3252,699041
3253,9821
3254,527
3255,961
3256,9488
3257,1569
3258,6994
3259,6961
3260,122
3261,59
3262,7953
3263,3603
3264,47
3265,1588
3266,14144
3267,145
3269,27
3270,11
3271,258
3272,90
3273,6211
3274,8
3275,1
3276,248
3277,9476
3278,5838
3279,23
3280,192
3281,428
3282,11
3283,709
3284,561
3285,15
3286,1744284
3288,2259
3289,5961
3290,34
3291,473
3293,85
3294,1519
3295,5348
3296,17597
3297,515
3298,3
3299,408519
3300,3209
3301,405
3302,66
3303,413
3304,39
3305,8
3306,52
3307,30
3308,5348
3309,70
3310,2481
3311,4316
3312,3393
3313,33308
3314,373
3315,10
3316,45629
3317,494347
3318,1602
3319,898
3320,5
3321,222
3322,1191
3323,4894
3324,293
3325,73568
3326,14
3327,113233
3328,615
3330,3858
3331,82
3332,14884
3333,2248
3335,2504
3336,1267322
3337,3010
3338,473998
3339,741
3340,60138
3341,22
3343,20
3344,218
3345,694
3346,283
3347,656
3348,501
3349,4
3350,2815
3351,4017
3352,177
3353,137
3354,5261
3355,8773
3356,70903
3357,23147
3358,3774
3359,8618
3360,191
3362,11323
3363,23
3364,1371
3365,22290
3366,468
3367,228603
3368,5416
3369,2940
3370,590
3371,94
3372,34
3373,7659
3375,112
3376,1
3377,40
3378,16495
3379,2398
3380,33
3381,8035
3382,133
3383,255
3384,210
3385,95
3386,121
3387,33
3388,118
3389,2112
3390,45086
3391,355
3393,69
3395,24
3396,44
3399,247
3401,819
3402,700
3404,1386
3405,10
3406,63551
3407,3690
3408,14884
3409,42
3410,53153
3411,7
3412,51
3413,4128
3414,2
3415,1759
3417,44591
3418,511
3420,3838
3421,32
3422,2173
3423,11442
3424,639172
3425,9245
3426,540
3427,18
3428,713
3429,710
3430,863
3431,33
3432,1642
3434,6088
3435,2460
3436,33
3437,285
3438,12892286
3439,1361
3440,33
3441,111
3442,49
3443,13604
3444,198
3445,872
3446,204602
3447,54
3448,23
3449,7514
3450,91
3451,211
3452,1190
3453,2280
3454,1
3455,247077
3456,25491
3457,399
3458,3038
3459,2
3460,168
3461,2792
3462,4255
3463,75
3464,580
3465,32415
3466,32096
3467,4
3468,7140
3469,762
3470,38423
3471,3202
3472,4113
3473,7125
3474,129921
3476,134764
3477,4122
3478,2177
3479,1
3480,175
3481,283
3482,44
3483,46
3484,627
3485,8
3486,3293
3487,374
3488,16460
3490,171
3491,16
3492,46
3494,11
3495,80
3496,38
3497,3853
3498,189528
3499,103
3500,1261
3501,24215
3502,34
3503,2
3504,5113
3505,11203
3506,11283
3507,2112
3508,42
3509,143387
3510,10472
3511,606
3512,1472
3513,321
3514,29
3515,7897
3517,22
3518,454
3519,46745
3520,756
3522,21
3524,52
3525,183
3526,200
3527,4240
3528,549
3529,95440
3531,12
3532,719
3533,17085
3534,16
3535,30440
3536,32
3537,4003
3538,1597
3539,1350
3540,33
3541,19101
3543,980
3544,8747
3545,830
3546,21
3547,307
3548,832
3549,573095
3550,114
3551,46958
3552,74
3553,498
3554,210
3555,1036
3558,7546258
3559,34
3560,231
3561,151
3562,96
3563,16744
3564,838
3565,196
3566,8391
3567,5352
3568,21173
3569,210
3570,5987
3571,3
3572,11271
3573,1602
3574,207
3575,282
3576,55
3577,19858
3578,44
3579,197798
3580,1597
3581,3384
3584,15
3585,296
3586,226
3587,18531
3588,2206
3589,22
3590,10
3591,856
3592,78
3593,12
3594,6
3595,2
3596,844
3597,2790
3598,8
3599,4858
3601,53153
3602,3649
3603,19
3604,14
3605,161
3606,61
3607,7263
3608,175
3609,32
3610,602857
3611,2429
3612,1132
3613,226
3614,3
3615,8
3616,2895
3617,24
3618,51392
3619,8652
3620,107
3621,14
3622,2608
3623,2511
3624,232
3625,1106
3626,156433
3627,36
3628,563
3629,2162
3630,776
3631,19462
3632,1723
3633,12
3634,16
3635,3
3636,35
3637,193
3638,10768
3639,765
3640,3013
3641,206
3642,5
3643,7920
3644,819
3645,1640
3646,1844
3647,9774
3649,23
3650,258459
3651,6356
3652,4
3653,513
3654,1050241
3655,4360
3656,172
3657,5
3659,6291803
3660,74
3661,333
3662,7
3663,95
3664,4147
3665,285
3666,3
3667,74517
3668,440
3669,4387
3670,61
3671,7983561
3672,1550
3673,1398
3674,74
3675,576820
3676,249
3677,231
3678,19
3679,2925
3680,143698
3681,156
3682,74038
3683,2
3684,6
3685,6202
3686,20
3687,260
3688,97
3689,138787
3690,766
3691,390758
3692,622
3693,24
3695,3500
3696,117
3697,2296
3698,1
3699,1321
3700,1664
3701,1885
3702,99
3703,137
3704,569
3705,48
3706,315349
3707,23026
3708,33
3709,527
3710,707
3711,92897
3712,5348
3713,208
3714,544
3715,1321
3716,1724
3717,132
3718,54945
3719,1215
3720,43
3721,22576
3722,77
3723,9
3724,93
3725,2613
3726,78819
3727,185
3728,2043
3729,98
3730,20
3731,2443
3732,251
3733,31
3734,17571
3735,7877
3736,50
3737,549
3738,681
3739,703
3741,606
3742,7383
3743,67
3744,134
3746,805361
3748,585
3749,6602
3750,3708
3751,2980
3752,176
3753,204393
3754,257
3755,60
3756,2057
3757,46
3758,52020
3760,2499
3761,3122035
3762,1
3763,8
3764,15053
3765,42
3766,6674
3767,8790
3768,1203
3769,134320
3770,0
3771,549
3772,246
3773,190
3774,866
3775,103
3776,2640
3777,32151
3779,26
3780,4350621
3781,10245
3782,31844
3783,546
3784,1
3785,8521
3786,19
3787,3022
3788,4136
3789,172
3790,982
3791,22
3792,20827
3793,795
3794,466979
3795,421
3796,335
3797,620
3798,12
3799,33
3800,16495
3801,2026
3802,6
3803,444
3804,1128
3806,996
3807,2881
3808,279
3809,22
3810,172
3811,61
3812,574482
3813,78
3814,328
3815,22790
3816,50261
3817,4133
3818,246
3819,8564
3820,3624
3821,40
3822,5
3823,999
3824,3256
3826,3786
3827,1552
3828,73
3829,15129
3830,98
3831,35
3832,3708
3833,89
3834,623
3835,4677
3836,2044
3837,3
3838,1047
3839,1122
3840,255
3841,177
3842,58
3843,1129
3844,30
3845,260
3846,5489
3847,16
3848,0
3849,1155
3850,5
3851,33
3852,119
3853,4604
3854,762
3855,4399
3857,7
3858,4487
3859,103051
3860,2520474
3861,21
3862,261
3863,5
3864,642
3865,101
3867,1
3868,591368
3869,618
3870,331
3871,1838
3872,11637
3873,58164
3874,18741
3875,310
3876,1723
3877,55
3878,240
3879,897
3880,2792
3882,146
3883,529
3884,4157
3885,3209
3886,2026
3887,6
3888,8750
3889,110160
3890,24
3891,303
3892,2581
3893,455955
3894,553
3895,29313
3896,58
3898,16
3899,0
3900,4984
3901,220
3902,144458
3903,1845
3904,534
3905,56652
3906,1492
3907,97395
3908,289
3909,6
3910,14060
3911,5
3912,1053
3913,230372
3914,2176
3915,82329
3916,6180
3917,472
3918,1447
3919,5
3920,315
3922,951196
3923,897432
3924,22290
3925,576
3926,391
3927,182
3928,114
3929,465
3930,5
3931,2152
3933,1344
3934,509454
3935,42
3936,683
3937,198
3938,23423
3939,402
3940,50385
3941,46
3942,31006
3943,751
3944,4660038
3945,1341
3946,368
3947,4005
3948,9426
3949,240
3950,611
3951,6
3952,2960
3953,187
3954,6602
3955,12
3956,7698
3957,46
3958,171
3959,635
3960,147
3961,26774
3962,1038
3963,21
3964,287
3966,7171
3967,17178
3968,25
3969,2279
3970,2223735
3971,17044
3972,132
3974,465
3975,4003
3976,1675273
3977,350
3978,60
3979,147
3980,1571
3981,528
3982,9845
3983,3564
3984,25588
3985,0
3986,56
3987,460767
3988,3634
3989,259
3990,23
3991,1763
3992,35
3994,991
3995,3046
3996,840
3997,626
3998,868
3999,231
4000,781211
4001,71
4002,26
4003,71
4004,5543
4005,251
4006,339
4007,1
4008,331
4009,13
4010,1712
4011,1897
4012,1422
4013,1721
4015,61
4016,912901
4017,31
4018,146
4019,255
4020,38
4021,7
4022,606
4023,70
4024,805361
4025,216010
4026,991
4027,486
4028,256132
4030,79
4032,6
4033,10
4034,1427
4035,13075
4036,101
4037,1555
4038,0
4039,5558
4040,68751
4041,39167
4042,285
4043,283
4044,1969
4045,1
4046,5336
4047,84
4048,8380
4049,158
4050,1311
4051,11190
4052,2206
4053,509
4054,59
4055,50261
4056,1159
4057,77
4058,14144
4059,156
4060,334
4061,32741
4062,5959
4063,62
4065,2
4066,5
4067,374
4068,271830
4069,352
4070,263363
4071,776
4072,52
4073,190
4074,62
4075,17
4076,125
4077,61
4078,694
4079,765
4080,167
4081,15
4082,70
4083,324
4084,3878
4085,10
4086,6
4087,4316
4088,27
4090,3906
4091,56510
4092,5626
4093,55310
4094,109
4095,553
4096,37
4097,778
4098,227
4099,2840
4100,6783
4102,19852
4103,11055
4104,12303
4105,1186
4106,2626
4107,754
4108,2751
4109,29
4110,4113
4111,155319
4112,30
4113,1036
4114,202
4115,426188
4116,54231
4118,4
4119,31
4120,3296
4121,82
4122,974
4123,5
4124,571488
4125,185
4126,574
4127,3121
4128,138
4129,2
4130,57
4131,673
4132,224219
4133,2177
4134,13992
4135,218
4136,51
4137,114295
4138,1747
4139,9329
4140,27
4141,7234
4142,2175
4143,150
4144,44
4145,133
4146,71
4147,2751
4148,9
4149,227
4150,8730
4151,2416
4152,33308
4153,1284
4154,437
4155,1
4156,85
4157,67
4158,475
4159,290
4161,35
4162,132546
4163,12
4164,16
4165,163
4166,33989
4167,6
4169,300
4170,21
4171,1266
4172,5052912
4173,14
4175,94
4176,134
4177,460
4178,155147
4179,841
4180,6970
4181,6793
4182,15
4183,86
4184,559054
4185,423
4186,86
4188,42864
4189,251
4190,17
4191,0
4194,881
4196,25
4197,13159
4198,2
4199,693
4200,25283
4201,86
4202,11151
4203,4881
4204,24
4205,13
4206,21
4207,2
4208,9898
4209,1122
4210,72
4211,1493
4212,84
4213,24
4214,7430
4215,350
4216,5819
4217,6458
4218,29
4219,132
4221,113
4222,4003
4223,1232
4224,9
4225,307
4226,474
4227,373
4228,205766
4229,1833
4230,308
4231,230
4232,991
4233,2031
4234,124
4235,84737
4236,16
4237,585
4238,122807
4239,19
4240,576
4241,12228
4242,1231
4243,3743
4244,148
4245,52
4246,4898
4247,640546
4248,31516
4249,6335
4250,37
4251,19
4252,411786
4254,4
4256,23353
4257,2032
4258,11749
4259,17
4260,6
4261,1763
4262,185
4263,1393
4264,30
4265,302
4266,449812
4267,4360
4268,146
4269,7633
4270,11813
4271,7504
4272,84
4273,862
4274,52
4275,2659340
4276,3
4277,8
4278,256
4281,805
4282,1334
4283,56
4284,13558
4286,3
4287,17
4289,2067584
4290,43
4291,213
4292,85
4293,23437
4294,142
4295,100
4296,382
4297,92
4298,2431
4299,75278
4300,175
4302,0
4303,503
4304,16680
4305,295713
4306,2760
4307,8510
4308,55
4309,232
4310,508
4311,9383
4312,205
4313,481
4314,8750
4315,16
4316,1660
4317,189
4318,625
4319,513
4320,62081
4321,615
4322,12
4323,600
4324,125
4325,5833
4326,647
4327,4
4328,7939
4329,6983
4330,959644
4331,25588
4332,183
4333,656
4334,32231
4335,36010
4336,175
4338,25
4339,89
4340,710
4341,8
4342,160184
4343,24
4344,3811
4345,155547
4346,291562
4347,1669
4348,46
4349,137
4350,158
4351,226
4352,2520474
4353,328
4354,71
4355,259
4356,5
4357,391
4358,386
4359,12228
4360,93
4361,164
4362,2218805
4363,126
4364,744
4365,393
4366,5
4367,19307
4368,2219
4369,382
4370,555552
4371,24126
4372,50
4373,4571878
4374,659
4375,228603
4376,5
4377,110448
4378,132
4379,156
4380,44
4381,8880
4384,291
4385,604798
4386,294
4387,1168
4388,33
4389,174
4390,1129
4391,50639
4392,40078
4393,751460
4394,5295
4395,79
4396,611
4397,2626
4398,6752
4399,453
4400,73
4401,299
4402,104
4403,46
4404,88
4405,46
4406,77
4407,601
4408,199
4409,1751
4410,408519
4411,18334
4412,6568
4413,42
4414,1039
4415,1
4416,18822
4417,5244
4418,1503
4419,81
4420,55683
4421,200
4422,39905
4423,1258
4424,1588
4425,28541
4426,1313
4427,2881
4428,71
4429,73
4430,19943
4431,82210
4432,6
4433,133
4434,309
4435,2
4436,2248
4437,1442
4438,31
4439,32
4440,73
4441,26
4442,9329
4443,2532
4444,81
4445,7755
4446,36
4447,669
4448,6
4449,97305
4451,297800
4452,512
4453,198
4454,8432
4455,1095
4456,6862
4457,159
4458,6127
4459,109
4460,109
4461,105
4462,89
4463,498
4464,3
4465,0
4466,19
4467,249
4468,47609
4469,23
4470,152
4471,59
4472,19
4474,533
4475,1069
4476,46
4477,12266
4478,313
4479,93995
4480,159
4481,454
4482,83
4484,247
4485,781
4486,209
4487,101
4488,13002
4489,9564919
4491,70
4492,21180
4493,65
4494,74
4495,102
4496,2103
4497,6603
4498,5532
4499,60
4500,304770
4501,1035
4502,485300
4503,108
4504,26940
4505,985
4506,1285
4507,2877
4508,29116
4509,14
4510,1000
4511,740
4512,472
4513,21
4514,15
4515,101
4516,2640
4517,21617
4518,994
4519,2173
4520,754
4521,72
4522,350
4523,80
4525,29
4526,156
4528,4928
4529,58594
4530,63922
4531,417
4532,667
4533,966
4535,512
4536,45
4537,5
4539,46
4540,300
4541,104791
4543,47
4544,32
4545,3
4546,362687
4547,6669
4549,76
4550,312
4551,66
4552,2173
4553,153
4554,954
4555,904
4556,2617
4557,12
4558,8027
4559,408
4560,27
4561,382
4562,163812
4563,637
4564,669
4565,796903
4566,3774
4567,297800
4568,255
4569,461
4570,10713
4571,6312
4572,191
4573,271
4574,625
4575,27
4576,1946
4577,699
4578,137
4579,3482
4580,5
4581,122
4582,19582
4583,109
4584,90
4585,239958
4586,285
4587,1242
4588,29
4589,136
4590,494537
4591,7633
4592,34679
4593,43196
4594,320
4595,1988
4596,1025
4597,1675273
4598,120
4599,3230
4600,509
4601,4881
4602,63
4603,2432
4604,58
4605,917
4606,6067
4607,89
4609,1313
4610,75
4611,2341
4612,638
4614,91
4616,6
4617,128
4618,1911
4619,11724
4620,812
4621,1639
4622,44
4624,2792
4625,1159
4627,14
4630,174
4631,4397
4632,94
4633,87
4634,106
4635,1374
4636,19
4637,186
4638,6
4639,1006013
4640,334
4641,87
4642,14664
4643,19
4644,2003
4645,20762
4646,840
4647,638
4648,160181
4649,1850
4650,40
4651,1019
4652,95
4653,1373
4654,52
4655,15387
4656,174
4657,7412
4658,534
4660,1269
4661,31886
4662,21
4663,525
4664,233
4665,3118
4666,529
4667,3350
4668,631
4669,143
4670,29479
4671,1309
4672,6966063
4673,111591575
4675,0
4676,150
4677,9811705
4678,190
4679,2581
4680,724
4681,5
4682,197
4683,55434
4684,6
4685,350
4686,780
4687,21
4688,12779
4689,5109
4690,136450
4691,186
4692,168
4693,20
4694,3878
4695,494
4696,139
4697,4
4698,110
4699,36823
4700,12481
4701,389
4702,1398
4703,3
4704,828
4705,14
4706,69948
4707,408102
4708,4005
4709,124
4710,72
4713,5932
4714,1
4715,146415
4716,420
4717,7
4718,1867006
4719,25231
4720,36
4721,30
4722,140295
4723,22
4724,37004
4725,6
4726,104
4727,41
4728,2983
4729,449
4730,660
4731,996
4733,758
4734,106
4736,3256
4737,30519
4738,152
4739,1
4741,107
4742,337158
4743,1361
4744,21519
4745,25
4746,30
4747,944
4748,23
4749,1721
4750,2
4751,1044567
4752,1
4753,151
4754,5459
4755,20745
4756,27019
4757,4667
4758,9
4759,859566
4760,1558
4761,111591575
4762,5430
4763,93
4764,13900
4765,34950
4766,6317
4767,523
4768,0
4769,168
4770,1
4771,262
4772,747
4773,138
4774,2504
4775,8432
4776,285
4777,10
4778,281
4779,7185
4780,129
4781,1599
4782,190418
4783,160184
4784,298
4785,19705
4786,4177
4787,94
4788,40
4789,936
4790,289
4791,295
4792,55783
4794,8
4795,112
4796,257
4797,27
4798,78
4799,6568
4800,4062
4801,4171
4802,30812
4803,1025
4804,24
4805,6
4806,70
4807,319
4808,4386
4810,20
4811,23
4812,2206
4813,1390
4814,786
4815,13900
4816,20238
4818,99
4819,13487
4820,25
4823,2469
4824,6869
4825,6032
4826,258
4827,35
4828,258
4829,174
4830,13099
4831,208
4832,114
4833,92
4834,3777
4835,404
4836,1626
4837,6221
4838,37
4840,152353
4841,342
4842,59
4843,2595
4844,10185
4845,574482
4846,87
4847,31496
4848,77
4849,3564
4850,67
4851,2726
4853,10
4854,6522
4855,193
4856,7002590
4857,4387
4858,20238
4859,3955
4860,27
4861,207
4862,44814
4863,493
4864,34
4865,559
4866,73
4868,679
4869,1555
4870,33
4871,1969
4872,15
4873,40325
4874,556
4875,2
4876,507
4877,363
4878,1872
4879,2230
4880,2540
4881,538439
4882,41034
4884,307
4885,4
4886,1488
4887,46
4888,16396
4889,2785
4891,7877
4892,501
4893,22295
4894,38
4895,3482
4896,85
4899,30
4901,2608
4902,14980
4904,56
4905,16
4906,11130
4907,9900
4908,285
4909,1767
4911,6568
4912,1311
4913,3383
4914,175
4915,70809
4916,48
4917,1541
4918,6549
4919,4503
4920,1595
4921,8750
4922,1301
4923,420
4924,6279
4925,5
4927,17
4928,65322
4929,174
4930,34
4931,37
4933,39852
4934,135
4935,4136
4936,47543
4937,335783
4938,984
4939,12
4940,11719
4941,17622
4942,75
4943,474
4944,102
4945,157551
4946,263363
4948,898
4949,28
4950,1838
4951,155319
4952,591
4953,5114
4955,18493
4956,41840
4957,385
4958,2998
4959,67
4960,7917
4961,81
4962,984
4963,213
4964,12892286
4965,375
4966,8
4967,19
4968,1834
4969,3914
4970,1824
4971,4487
4972,11156
4974,230
4975,449
4976,8
4977,414
4978,33
4980,25
4981,37004
4983,983
4984,65
4985,781
4987,163
4988,3967
4989,187
4990,4
4992,3792
4993,2627
4994,83
4995,805
4996,3
4997,1171
4998,1465
4999,1146
5000,841
5001,76221
5002,6221
5003,94
5005,1220
5006,440
5007,1261
5009,32753
5010,7
5011,1348
5012,2335
5013,4771
5014,192
5016,111
5017,4479
5018,585
5019,1371
5020,872
5021,2380
5022,2954
5023,2217149
5024,15
5025,1773
5026,2954
5027,80
5029,14
5030,14169
5031,38
5032,5
5033,1393
5034,2401
5035,8
5036,9059
5037,626
5038,245
5039,1885
5040,645
5041,13882
5042,270
5043,9
5044,3585
5045,190
5046,25995
5047,366
5049,7099
5050,78819
5051,43
5052,1992
5053,57711
5054,71
5055,30
5056,3
5057,25497
5058,30
5059,3788337
5060,6176
5061,10796
5062,563
5063,16318
5064,549
5065,4022
5066,48
5067,103
5068,28
5069,189
5070,38862
5071,0
5072,7510
5073,1795
5074,26277
5075,605
5076,7584
5077,147
5078,3792
5079,55411
5080,1095
5081,42335
5082,1002
5083,11475
5084,190584
5085,24
5086,17490
5087,109
5088,457276
5089,98
5090,15
5091,133669
5092,498
5093,3
5094,6
5095,39
5096,506
5097,78819
5098,3024
5099,104
5100,1454
5101,20
5102,292
5103,16
5104,6
5105,4304
5106,6598
5107,1440
5108,2429096
5109,23
5110,134
5111,3180
5112,170963
5113,354
5114,1242
5115,34
5116,1029
5117,10777
5118,1161
5119,189
5121,865
5122,1309
5123,326
5124,189
5125,421
5126,47076
5127,9988
5128,44
5129,894
5130,13644550
5131,305
5132,141
5133,31516
5134,889
5135,656
5136,805361
5137,1368
5138,3853
5139,12
5140,298
5141,674
5142,2493
5143,28
5144,87
5145,148
5146,1107
5147,2149
5148,175
5149,489
5150,3
5152,16
5153,12269
5154,4207
5155,3
5156,180
5157,3
5158,4750
5159,620
5160,215953
5161,34125
5162,69
5163,0
5164,8238
5165,17
5166,344
5167,82832
5168,102
5169,1542
5170,337158
5171,12
5172,1359
5173,1917
5174,975
5175,151
5176,4667
5177,161
5178,293
5179,2979
5180,74
5181,287
5182,9
5183,12
5184,56
5185,24
5186,554
5187,151
5188,28
5189,2252
5190,1793
5191,74
5192,2634
5193,156
5194,2158
5195,59412
5196,12266
5197,675
5199,2597
5200,60
5202,8434
5203,602
5204,4003
5205,137
5207,712
5208,349
5209,980
5210,225
5211,16
5212,1626
5213,120
5214,493
5216,4728
5217,125
5218,79
5219,9
5220,5
5221,19
5222,5449
5223,25
5224,156
5225,265
5226,1776
5227,35
5228,7216
