index,Maximum Installs
7941,110
7942,1715
7943,67295
7945,37033
7946,18
7947,481645
7948,145
7949,2263
7950,340095
7951,40
7952,1178
7953,1021
7954,6244
7955,6
7956,383
7957,967447
7958,6035
7959,2737
7960,6
7961,1328
7962,12036
7963,90082
7964,3388
7965,3198
7966,8120
7967,192
7968,4072
7969,4432
7970,2909
7971,1848
7972,11015
7973,23
7974,10940
7975,114
7976,66444
7977,90
7978,775725
7980,1616
7981,3421
7982,19021
7983,122
7984,736975
7985,1749
7987,168
7988,3262
7989,32083
7990,117
7991,8492
7992,6
7993,84
7994,641
7995,28436
7996,96
7997,65208
7998,82
7999,11
8000,697
8001,158
8002,1218
8003,141
8004,181
8005,883
8006,1902
8007,60307
8008,29184
8009,2605
8010,7272
8011,64
8012,26199
8013,220
8014,3123618
8015,124
8016,36223
8017,912
8018,606
8019,2402
8020,19797
8021,829
8022,60
8023,39151
8024,917
8025,41
8026,37
8027,1739
8028,36
8029,1246
8030,5708
8031,908
8032,1741
8034,12
8035,26
8036,9264
8037,280
8038,18047
8039,22
8040,3
8041,4082
8043,315012
8044,17
8045,48244
8046,31
8047,728
8048,411
8049,370
8050,1303
8051,86
8052,9079
8053,31283
8054,4
8055,10
8056,1763
8057,216
8059,10790
8060,93
8061,1040
8062,197527
8063,107
8064,2
8065,10
8066,465276
8067,759
8068,64
8069,4420
8070,23303
8071,120
8072,4
8073,759
8074,1305
8075,6
8076,2013875
8077,293
8078,22433
8079,44
8080,1824
8082,8
8083,4444
8084,558
8085,10292
8086,39
8087,415
8089,27
8090,70385
8091,387
8092,146
8093,13663
8094,908
8095,2808
8096,3531
8097,1281
8098,41
8099,43
8101,92
8102,73884
8103,4
8104,146
8105,16
8106,3
8107,2660
8108,2839
8109,705
8110,166
8111,4441
8112,324
8113,43359
8114,3095
8115,1528
8116,319
8117,2695
8118,29
8119,1136
8120,52
8121,69872
8122,117
8123,79
8124,2027
8125,8
8126,706
8127,690
8128,134
8129,15484
8130,59
8131,80
8132,2407
8133,10659
8134,615809
8135,488
8137,257
8138,47807
8139,0
8140,42
8141,83
8142,371
8143,1851
8144,8
8145,229
8146,21061
8147,71
8148,23565
8149,85
8150,17
8151,34
8152,342
8153,41254
8154,1544
8155,302
8156,79
8158,23753
8159,239
8160,4
8161,909
8162,40407
8164,6923
8165,6694
8166,13672
8167,72
8168,396
8169,199478
8170,1
8171,7
8172,3579
8173,1620
8174,94061
8175,20
8176,135
8177,1769
8178,3971
8181,533
8182,14
8183,117
8184,574
8185,6555
8186,393
8187,14056
8188,8
8189,433
8190,108365
8191,5327
8192,10
8193,3749
8194,1038524
8195,314
8196,2409
8197,235
8198,109
8199,1424
8200,59
8201,2917
8202,6
8203,13
8204,54
8205,371
8206,5477
8207,1411
8208,756445
8209,50
8210,2088
8211,17752
8212,1761
8213,55067
8214,3355
8215,6648
8216,6
8217,7262
8219,474
8220,635
8221,16
8222,27
8223,5180827
8224,1864
8225,4
8226,104549
8227,358
8228,86
8229,52
8231,10
8232,2
8233,674
8234,44
8235,170
8236,8353
8237,22
8239,73
8240,3883
8241,188
8242,15896
8243,82
8244,96
8245,12861
8246,309
8247,15
8248,0
8249,3783
8250,479
8251,48545
8252,9451
8253,10
8254,113
8255,33
8256,1688
8258,14
8259,13
8260,24184
8261,5046
8262,25
8263,8020
8264,216467
8265,341
8266,21
8267,5231
8268,160
8269,107
8270,2676
8271,197
8272,102
8273,41634
8274,587
8275,1533
8276,453
8277,6574
8278,7858
8279,577
8280,4107
8281,237
8282,1276653
8283,29
8284,2673
8285,182
8286,539
8287,9
8288,10
8289,271
8290,6
8291,276
8292,537
8293,0
8294,45
8295,74
8296,2618
8297,148
8298,942
8299,4953
8300,16795
8301,977
8302,25242
8303,453
8304,64719
8305,66
8306,99
8307,1127276
8308,21832
8309,86
8310,91
8311,49
8313,11048
8314,19
8316,90
8317,2384
8318,297760
8319,23
8320,131
8321,5
8322,52
8323,1076
8324,1305353
8325,51564
8326,199063
8327,3
8328,258
8329,8242
8330,131284
8331,195
8332,6620
8333,7767
8334,194
8335,107
8336,481
8337,43
8339,6010
8340,1351
8341,27
8342,387
8343,32
8344,27
8345,263
8346,1013
8347,82
8348,2128500
8349,399
8350,30
8351,292611
8352,78
8353,1135
8354,10549
8355,179
8356,5543123
8357,4
8358,6
8359,10064
8360,196
8361,390
8362,318931
8363,18295
8364,13
8365,23
8366,5856
8367,132457
8368,68
8369,967
8370,136
8371,24
8372,1677
8373,1563
8374,283
8375,1090
8376,275
8377,3107
8378,911
8379,157
8380,213
8381,109
8382,215
8383,12863
8384,180
8386,45
8387,303548
8388,2837
8389,5493
8390,22753
8391,18
8392,1791
8393,99
8394,96
8395,81
8396,193
8397,4
8398,152558
8399,14
8400,409
8401,692
8402,63
8403,57
8404,53
8405,371
8406,4336083
8407,3142
8408,163
8409,209
8410,13
8411,9195
8412,112
8413,1645
8414,25387
8415,14
8416,540
8417,104
8418,184
8419,38
8420,2312
8421,10743
8422,38
8423,29
8424,1463
8425,2757
8426,234
8427,292
8428,315
8429,2870
8430,5795
8431,15
8432,1890
8433,710
8434,254
8435,148
8436,32
8437,1
8438,34729
8439,227
8440,1801
8441,58
8442,764
8443,450
8444,278
8446,1648055
8447,280
8448,0
8449,24485
8450,5
8451,379
8452,9
8453,509
8454,23388
8455,1856
8456,611
8457,236
8458,1383
8459,3371
8460,237
8461,408
8462,59
8463,6
8464,288
8465,484
8466,1238
8467,155
8468,8110368
8469,0
8470,1969
8471,87
8473,11
8474,61
8475,3
8476,13415
8477,145
8478,41534
8479,63
8480,154174
8481,64
8482,107
8483,146149
8484,200
8485,5
8486,19168
8487,786
8488,4
8489,244402
8490,36
8491,598
8492,597
8493,1896244
8494,248
8495,20
8496,9607
8497,592
8498,117546
8499,46
8500,90
8501,119820
8502,6
8503,88
8504,144
8505,218
8506,216
8507,5
8509,2254
8510,1363
8511,6863
8512,4618
8513,37
8514,495
8515,1
8516,36393
8517,397
8518,4424
8519,411
8520,876
8521,122627
8522,6
8523,385
8524,1263
8525,731
8526,0
8527,8
8528,807
8529,12766
8530,5014
8531,56164
8532,316949
8533,57
8534,45
8535,279
8536,34
8537,140
8538,49
8539,67734
8540,42
8541,66
8542,335807
8543,138
8544,141254
8545,91895
8546,2909
8547,37
8548,331
8549,5959
8550,7
8551,967
8552,314
8553,325
8554,31364
8555,294
8556,16066
8557,872
8558,176470
8559,3249
8560,202529
8561,115
8562,6678
8563,47729
8564,4211
8565,46
8566,1591
8567,6369
8568,3433
8569,9792
8570,1320
8572,14113
8573,41
8574,5995
8575,14
8576,2136
8577,1059
8578,27
8579,2692
8580,9870
8581,1076
8582,2776
8583,639
8584,321686
8585,4
8586,760
8587,2540
8588,449
8589,15911
8590,4571231
8591,19
8592,13643977
8593,1315104
8594,7209
8595,1503
8598,6
8599,9668
8600,301
8601,9644
8602,220
8603,25089
8604,505
8605,4
8607,2952199
8608,197
8609,1006
8610,40
8611,1
8612,1905
8613,270
8614,65274
8615,391
8616,6095
8617,252
8618,2100
8619,114
8620,98
8622,376
8623,2745
8624,202
8625,16
8626,20
8627,6287
8628,3276
8629,198
8630,851
8631,53
8632,1614
8633,136
8635,193
8636,1112
8637,197
8638,63
8639,256
8640,18
8641,3607
8642,741
8643,1573
8644,86
8645,1449
8646,238
8647,77210
8648,6055
8649,2236
8650,43
8651,7906
8652,336
8653,274
8654,230582
8655,208
8656,266
8657,5378
8658,458
8659,18814
8660,27486
8661,91
8662,561
8663,4022
8664,19
8665,1892
8666,90
8667,551
8668,84509
8669,10155
8670,345
8671,907
8672,1022
8673,1240
8674,52720
8675,18
8676,2055
8677,5164
8678,419
8679,15732
8680,1200
8681,71610
8682,127258
8684,65496
8685,29264
8686,20600
8687,24471
8688,37
8689,28638
8690,2888
8691,978
8692,595
8693,573
8694,8744
8695,13275
8696,21952
8697,873
8698,1039638
8699,754
8700,492
8701,21
8702,435
8703,160
8704,144
8705,413
8706,42711
8707,18
8708,967
8709,147766
8710,2276
8712,1021
8713,56
8714,2521
8715,722
8716,229
8717,256305
8718,65919
8719,204
8720,1324
8721,143
8722,2358
8723,15
8724,5
8725,28476
8726,192
8727,439
8728,58
8729,4201
8730,8025
8731,49
8732,91
8733,55
8734,785
8735,45
8736,3
8738,303
8739,41
8740,2679
8741,371
8742,231
8743,1109
8744,13
8745,80
8746,1166
8747,10
8748,43085
8749,275
8750,144451
8751,222
8753,20
8754,3399
8755,206
8756,2
8757,83
8758,44985
8759,48398
8760,30
8761,176
8762,10787
8763,43
8764,137
8765,30246
8766,3629
8767,499
8768,13
8769,25161
8770,1026
8771,28038
8772,34857
8774,3087
8775,7
8776,17
8777,14273
8778,283
8779,31732
8780,309
8781,82
8782,279474
8783,201113
8784,12579
8785,48
8786,231
8787,5
8788,918
8789,152
8790,91
8791,123998
8792,17466
8793,54753
8794,216
8795,68
8796,1017
8797,877
8798,571
8799,786
8800,173
8801,30
8802,3221
8803,8715
8804,85994
8805,13
8806,8
8807,640
8808,43788
8809,2275
8810,5451
8811,1
8812,3527742
8813,6883
8814,641
8815,1384
8816,348
8817,1849
8818,442621
8819,493
8820,991
8821,5873
8822,224
8823,4020
8824,2266
8825,5788
8826,1714
8827,441133
8828,1158
8829,230986
8831,1042
8832,3569
8833,3614
8834,24611
8835,631
8836,5075
8837,25784
8838,7363
8839,2369
8840,368
8842,7618648
8843,541
8844,60
8845,20413
8846,482
8847,353
8849,206
8850,567
8851,396
8852,1329
8853,1071
8855,8258
8856,3
8857,1146
8858,2
8859,170
8860,15
8861,45
8862,421296
8863,69
8864,6
8865,15
8866,467
8867,15009041
8868,165
8869,17812
8870,167
8871,2197665
8872,96445
8873,415
8874,21
8875,308
8876,2006
8877,1122
8878,12691
8879,333
8880,113
8881,536013
8882,306
8883,290
8884,458
8885,414493
8886,983810
8887,701
8888,31959
8889,233
8890,1006
8891,950
8892,9
8893,784
8894,2024
8895,2471
8896,645
8897,145
8898,162
8899,491
8900,1465
8901,730
8902,40
8903,6
8904,51
8905,110
8906,781
8907,797
8908,7
8909,1977
8910,131
8911,45802
8912,708
8913,1911
8914,631
8915,7119
8916,20
8917,8330
8918,1254
8919,1337121
8921,248
8923,23
8924,10
8925,31
8926,144
8927,5
8928,1
8929,390
8930,2926
8931,88
8932,136
8933,10031
8934,322898
8935,603154
8936,14
8937,3
8938,2761
8939,212
8940,11130
8941,56
8942,21894
8943,2223
8944,180
8946,90
8947,3960
8948,781
8950,122
8951,4434
8952,1210
8953,18664
8954,2016
8955,29969
8956,12
8957,1524
8958,738
8959,9548
8960,6
8961,809
8962,3107
8963,823
8964,382
8965,9845
8966,31
8967,2
8968,166684
8969,315
8970,661
8971,24614
8972,1958
8973,112278
8974,143
8975,24808
8976,154
8978,100
8980,3729
8981,980
8982,5
8983,788
8984,41460
8985,1240
8986,21270
8987,8347
8988,18
8989,12382
8990,22
8991,339
8992,6624
8993,339
8994,90
8995,22
8996,14863692
8997,758
8998,33949
8999,340
9000,57
9001,669
9002,59180
9003,308550
9004,1415
9005,123
9006,14
9007,3163
9009,26
9010,2644
9011,1238
9012,3898
9013,4521
9014,1954065
9015,17
9017,1170
9018,5279
9019,4867
9020,283
9021,8
9022,611
9023,22
9024,45
9025,3913
9026,183
9027,560
9028,22307
9029,4
9031,1895
9032,2510
9033,1003
9034,1503
9035,121045
9036,3391
9037,20640
9038,108209
9039,838250
9040,16209
9041,272
9042,216
9043,190208
9044,16
9045,61064
9046,5286
9047,180
9048,6558
9049,38
9050,913806
9052,82598
9053,680
9054,95366
9055,1518
9057,2043
9058,111732
9059,513814
9061,5627
9062,122
9063,400
9064,2373948
9065,425
9066,1008
9067,41
9068,195
9069,3
9070,371
9071,35
9072,1079
9073,10
9074,35
9075,94
9076,817
9077,3
9078,12
9079,2111
9080,178
9081,313
9082,23
9083,3
9084,2
9085,1752
9086,2305
9087,4602
9088,2081
9089,423367
9090,245
9091,1715
9092,4647062
9093,42
9094,16
9096,3361
9097,2288
9099,7
9100,24
9101,89
9102,17810
9104,4666
9106,5273343
9107,6159
9109,27
9110,7483
9111,9
9112,276738
9114,2320
9115,17
9116,19
9117,229615245
9118,43053
9119,648
9120,1525
9122,4861
9123,185
9124,36164
9125,26390
9126,7
9127,729
9128,66
9129,122
9130,33
9131,55
9132,23534
9134,275
9135,36
9136,2300
9137,1120
9139,388
9140,87
9141,5186
9142,1110
9143,2827
9144,373
9145,6
9146,2759
9147,89
9148,111
9149,2657
9150,1287
9151,4
9152,62626
9153,494
9154,32
9155,1419
9156,31
9158,313
9159,207
9160,2397
9161,71
9162,33
9163,26
9164,4147
9165,295
9166,1358
9167,838
9168,1781
9169,116
9170,339
9171,8030
9172,10915
9173,1677
9174,240
9175,605
9176,798
9177,25417
9178,9053
9179,6658
9180,17957
9181,5918
9182,28
9183,29597
9184,4
9185,2955
9186,1881
9187,2
9188,3641
9189,3154188
9190,6547
9191,3420
9192,104
9193,2340
9194,7
9196,63
9197,7097
9198,130
9199,159
9200,48
9201,51996
9202,76
9203,2920
9204,271107
9205,126
9207,1
9208,79
9209,2867
9210,1814
9211,1232
9212,188
9213,15
9214,50
9215,58775
9216,471
9217,62076
9218,6597
9219,1165
9220,5272360
9221,110
9222,2493
9223,1187
9224,22
9225,0
9226,26
9227,4083
9228,30
9229,40108
9231,11
9232,212
9233,418
9234,31
9235,764
9236,20
9237,143
9238,3970
9239,55
9242,79
9243,110
9244,48
9245,9
9246,885
9247,147
9249,4095
9250,100
9251,410
9252,8664
9253,2075682
9254,496
9255,0
9256,30439
9257,23963
9258,28
9259,26
9260,2295
9261,78
9262,18295
9263,17
9264,89
9265,49
9266,626
9267,25
9268,6157
9269,50969
9270,8
9271,68887
9272,16712
9273,32
9274,7
9275,8421
9276,183
9277,345
9278,646
9279,14286
9281,35
9283,983
9284,4360
9286,77
9287,43944
9288,4
9289,34
9290,407
9291,403
9292,660
9293,1290
9294,19604
9296,2665
9297,1125
9299,29665
9300,2205
9301,392
9302,4182
9303,44
9304,1327
9305,337
9306,476540
9307,182
9308,8394
9309,994
9310,9
9311,83
9312,2561
9313,42
9314,119
9315,2
9316,225
9317,4045
9318,937
9319,1411
9320,1145911
9321,64362
9322,148207
9323,90
9324,38
9325,74
9326,65
9327,108
9328,192
9329,14016
9330,660
9331,181208
9332,2957
9333,11524
9334,565
9335,56044
9336,317
9337,126
9338,229
9340,2056
9342,7
9343,29
9344,89
9345,9
9346,4243
9347,415
9348,26
9349,4151
9350,553
9351,43
9352,1050
9353,619
9354,1690
9355,1487
9356,5396
9357,9
9358,2683326
9359,51606
9360,2951
9361,317
9362,7182
9363,5
9364,2937
9365,7490
9366,1097012
9367,79
9368,99
9369,5104
9370,259
9371,46013
9372,627
9373,422
9374,187
9375,65
9376,198
9377,14047
9378,2416
9379,3295
9380,11534
9381,851
9382,7
9383,13310
9384,1556
9385,4146
9386,4
9388,46
9389,308
9390,38
9391,5387
9392,78783
9393,6767
9394,9804
9395,1296
9396,67
9397,20416
9398,17
9399,0
9400,2043
9401,53
9402,1467
9403,241
9404,10043
9405,65
9406,119778
9407,1768
9408,138562
9409,327
9410,96119
9411,2859
9412,27398
9413,6
9414,691
9415,64182
9416,34830
9417,62
9418,10178
9419,1190
9420,28
9421,1485
9422,41705
9423,10849
9424,8430
9425,7509
9426,540
9427,40
9428,213
9429,7
9430,250
9431,105
9432,8395
9433,5
9434,73
9435,12
9436,10408
9437,303
9438,8670
9439,0
9440,18648
9441,14
9442,24
9443,5
9444,744
9445,11453
9446,175
9447,2278
9448,704
9449,1681
9450,25687
9451,1723
9452,4550
9453,641
9454,19
9455,3212
9456,717625
9457,2223
9459,6865
9460,1323
9461,104734
9462,14
9463,5923
9464,80
9465,33531
9466,14619
9467,43
9468,1228458
9469,24668
9470,13163
9471,5498
9472,2854
9473,3712
9474,784
9475,232
9476,53
9477,2108
9478,2
9479,186
9480,31
9481,71
9482,45
9483,9806
9484,2
9485,139
9486,8
9487,504
9488,2
9489,239
9490,6
9491,239
9492,156
9493,3746
9494,47
9495,5896
9497,1729
9498,55
9499,1421
9500,2143
9501,463
9502,261
9503,176
9504,8108
9505,6864
9506,451861
9507,1107
9508,102
9509,330
9510,1332
9511,389
9512,16
9514,18448
9515,11
9516,4193
9517,346727
9518,327
9519,930301
9520,1752962
9521,12
9522,551
9523,2011
9524,10541
9525,696
9526,20
9527,154
9528,87
9529,1840
9530,726
9531,1099
9532,5762
9533,60627
9534,2
9535,44
9536,99
9537,1039
9538,138
9539,7409
9541,3298210
9542,675
9543,60
9544,13364
9545,399545
9546,10095
9547,39724
9548,78
9549,301
9550,8118
9551,1076
9552,9
9553,160092
9554,54
9555,1082
9556,2054
9557,28425
9558,3154
9559,3235
9560,14
9562,686
9563,44
9564,2918
9565,108934
9566,9
9567,5
9568,45188
9569,40
9570,1051
9571,8208
9572,8893
9573,159
9574,381
9575,10553
9576,3
9577,7819
9578,1108
9579,120
9580,4390
9581,896
9582,486
9584,30038
9585,99
9586,95
9587,460
9588,53
9589,24
9590,6745
9591,48
9592,7829
9593,16
9594,19263
9595,10
9596,875
9597,1485
9598,40
9599,132
9600,25022
9601,45
9602,41
9603,4093
9604,13488
9605,1456
9606,96
9607,3
9608,100611
9610,458
9611,614
9613,14130
9614,12778
9615,824
9616,2618
9617,423
9618,12217181
9619,950
9620,48388
9621,122158
9622,43
9623,52
9624,24192
9625,531
9626,4299
9628,31
9629,109
9630,59956
9631,13709
9632,2143
9633,476
9634,466
9635,1555724
9636,676
9637,163
9638,367018
9639,5569
9640,630
9641,488
9642,10739
9643,75596
9644,1707
9645,39527
9646,3807
9647,246
9648,5425
9649,5
9650,61
9651,426
9652,116
9653,3391
9654,80
9655,74
9656,6522
9657,9
9658,59
9659,342
9660,119
9661,22
9662,3
9663,11836
9664,744
9665,27
9666,226
9667,0
9668,63
9669,19
9670,37480
9671,866
9672,552751
9673,3390
9674,45452
9675,118550
9676,34552
9677,918
9678,65
9679,17
9682,221
9683,2495
9684,9510575
9685,2365379
9686,119
9687,150
9688,368
9689,512
9690,12666
9691,8080
9692,85
9693,57
9694,32639
9695,529
9696,1431
9697,437
9698,372
9699,282
9700,59
9701,97835
9702,868
9703,108
9704,120397
9705,195888
9706,75
9707,6670
9708,103
9709,80
9710,102
9711,3025
9712,22
9713,1267
9714,4720090
9716,196533
9717,14
9718,16
9719,59
9720,1472
9721,24393
9722,149104
9723,1334
9726,208
9727,539
9728,6
9729,76
9730,14918
9731,9
9732,450
9733,205
9734,11961
9735,522767
9736,435
9737,2740
9738,56
9739,45
9740,294009
9741,407501
9742,1538
9743,147
9744,1144
9745,3540
9746,44
9747,11
9748,18
9749,11762
9750,471073
9751,176
9752,27
9753,286
9754,20
9755,158
9756,14465
9757,2
9758,1842
9759,26879
9760,345
9761,18
9762,3575
9763,311
9764,50
9765,326
9766,2100
9767,57
9768,107
9769,7600369
9770,6923
9771,357
9772,417
9773,550
9774,288
9775,16920
9776,304790
9777,22432
9778,2
9779,20368
9780,1443
9781,29884
9782,713
9783,28517
9784,125
9785,606
9786,1334
9787,477
9788,18783
9789,6582
9790,3226
9791,33
9792,23673
9793,87
9794,20
9795,1126
9796,6
9797,511
9798,1
9799,2
9801,284
9802,59
9803,8731
9804,102
9805,5
9806,34
9807,82790
9808,16
9809,583
9810,24040
9811,636
9812,23
9813,4228
9814,1236
9815,36
9816,2244
9817,8488
9818,239
9819,15436
9820,6
9821,665
9822,7
9823,17420
9824,898
9826,20346
9827,113140
9828,1288
9829,164
9830,448193
9831,8
9833,814
9834,45177
9836,859
9837,10
9838,20657
9839,369
9840,51
9842,65
9844,143
9845,46
9846,4768
9847,52
9848,32
9849,46
9850,277
9851,1293
9852,52
9853,8139
9854,2257
9855,36870
9856,397
9857,59
9858,4104
9859,18541
9860,202
9861,13
9862,100
9864,1967
9865,1119
9866,30
9867,38
9869,38341
9870,17
9871,329
9872,638
9873,1934
9874,30
9875,127863
9876,331
9877,26188
9878,299913
9880,8
9881,681
9882,1570
9883,109
9884,1271
9885,312
9886,335
9887,7502
9889,13170
9890,3951
9891,4383
9892,1244
9893,3589
9894,179
9895,6410
9896,111
9897,12
9898,57655
9899,2736
9900,88087
9901,55
9902,2036
9903,3171
9904,17
9905,5
9906,20
9907,13
9909,16
9910,30041
9911,3697
9912,22636
9913,1264
9914,23215
9915,13078
9916,163
9918,552
9919,3396625
9921,1704
9922,20
9923,624954
9924,188
9925,57976
9926,6
9927,1371164
9928,213
9929,14055
9930,5479
9931,4
9932,216332
9933,3575
9934,236
9935,76
9936,90
9937,2
9938,279
9940,35
9941,5449
9942,685
9943,823329
9944,364
9945,126
9946,16
9947,140
9948,19448
9950,228829
9951,7780
9953,124
9954,804990
9955,239
9956,604
9957,43
9958,48575
9960,327941
9961,60
9962,12111
9963,3925
9964,321408
9965,12124
9966,3589
9967,221
9968,138292
9969,736
9970,403
9971,6
9972,6
9973,61
9974,121
9975,4439
9976,1463
9977,3452
9978,616
9979,344254
9980,2132
9981,22212
9982,26652
9983,3763
9984,108435
9985,8979
9986,24559
9987,69
9989,100
9990,793
9991,42752
9992,4
9993,158
9994,66
9995,146838
9996,8
9997,6752
9998,204
9999,857
10000,116
10001,664
10002,2939
10003,73
10004,20
10005,1999
10006,972
10007,214
10008,659647
10009,1041
10010,427
10011,13
10012,2553968
10013,36
10014,1092
10015,244
10016,30
10017,0
10018,172
10019,4270
10020,1341
10021,48
10022,55
10024,54524
10025,2241
10026,756344
10028,108
10029,99576
10030,2693
10031,6497
10032,0
10033,269
10034,1369
10035,11036
10036,25464
10037,130912
10038,125
10039,38386
10040,59390
10041,530
10042,191
10043,466817
10044,9799
10045,1721
10046,110
10047,20
10048,1406
10049,347
10050,157331
10051,1174
10052,9
10053,16
10054,88
10055,24
10056,142
10057,1746
10058,31492
10059,40947
10061,140
10063,281
10064,1743
10065,20
10066,6
10067,1436
10069,1462
10070,475934
10071,197
10072,70
10073,1708
10074,1715
10075,51
10076,215146
10077,103
10078,30
10079,11
10080,1101
10081,3538
10082,12283
10083,1136
10084,102
10085,110
10086,46
10087,91236
10088,1438
10089,5388
10090,232
10091,3
10092,470
10093,3771
10094,2677210
10095,3850
10096,15372
10097,290
10098,1195
10099,2346
10100,54453
10101,782791
10102,39
10103,4112
10104,17029
10105,8
10106,30
10107,143
10108,1903
10109,36
10110,541
10111,310
10112,7957
10113,42
10114,1958
10115,2
10116,8948
10117,7703
10118,152
10119,127
10120,403
10121,2999
10122,9102
10123,230
10124,4890
10125,800
10126,2305
10127,2125283
10128,249
10129,195
10130,11613
10131,204
10132,41
10133,3456
10134,139
10135,2730
10136,13858
10137,58
10138,24017
10141,78
10142,18654
10144,6215
10145,388
10146,4146
10147,2611
10148,6987
10149,90
10150,524
10151,3201
10152,75
10153,593
10154,18
10155,255
10156,21871
10157,6
10159,2069
10160,746
10161,4532
10162,15
10163,26
10164,541
10165,41
10166,3383
10167,42883
10168,57
10169,43
10170,3420
10171,3961
10172,35
10173,158
10174,121
10176,56
10177,2947
10178,3358
10181,10841
10182,1758
10183,25179
10184,1402
10185,12
10186,354310
10188,47
10189,3
10190,164
10191,11543
10192,1
10193,326
10195,13253
10196,55
10197,322
10198,15412
10199,201585
10200,4673
10201,31
10202,1033
10203,133
10204,14162
10205,23178
10206,8880
10207,73
10208,1325
10209,5910
10210,96
10211,19
10212,130
10213,98
10214,636
10215,1806
10216,61
10217,14154
10218,167
10219,288
10220,76
10221,92111
10222,2639
10223,21
10224,7
10225,62361
10226,26
10227,26
10228,24
10229,1
10230,909
10231,189
10232,3851
10233,2002
10234,353719
10235,31
10236,680
10237,141
10238,2442
10239,632
10240,213
10241,255
10242,183
10243,9935
10245,5598
10246,8875
10247,48285
10248,166
10249,176
10250,1836
