,Installs
7397,13.0
7398,7.0
7399,1.0
7400,2.0
7401,16.0
7402,2.0
7403,5.0
7404,16.0
7405,7.0
7406,2.0
7407,7.0
7408,11.0
7409,13.0
7410,4.0
7411,7.0
7412,8.0
7413,16.0
7414,7.0
7415,7.0
7416,4.0
7417,5.0
7418,2.0
7419,5.0
7420,11.0
7421,4.0
7422,4.0
7423,5.0
7424,11.0
7425,7.0
7426,8.0
7427,11.0
7428,7.0
7429,13.0
7430,16.0
7431,17.0
7432,7.0
7433,16.0
7434,7.0
7435,2.0
7436,5.0
7437,7.0
7438,14.0
7439,13.0
7440,7.0
7441,8.0
7443,2.0
7444,1.0
7445,2.0
7446,13.0
7447,5.0
7448,5.0
7449,2.0
7450,11.0
7451,5.0
7452,2.0
7453,13.0
7454,7.0
7455,2.0
7456,2.0
7457,4.0
7458,2.0
7459,11.0
7460,7.0
7461,11.0
7462,10.0
7463,7.0
7464,8.0
7465,11.0
7466,2.0
7467,16.0
7468,2.0
7469,4.0
7470,16.0
7471,7.0
7472,14.0
7473,3.0
7474,5.0
7475,7.0
7476,1.0
7477,4.0
7478,11.0
7479,4.0
7480,7.0
7481,5.0
7482,7.0
7483,11.0
7484,5.0
7485,14.0
7486,7.0
7487,2.0
7488,5.0
7489,14.0
7490,4.0
7491,4.0
7492,13.0
7493,2.0
7494,13.0
7495,7.0
7496,7.0
7497,4.0
7498,11.0
7499,7.0
7501,2.0
7502,16.0
7503,8.0
7504,11.0
7505,7.0
7506,7.0
7508,4.0
7509,7.0
7510,5.0
7511,2.0
7512,2.0
7513,4.0
7514,2.0
7515,2.0
7516,7.0
7517,7.0
7518,7.0
7519,2.0
7520,8.0
7521,5.0
7522,11.0
7523,5.0
7525,5.0
7526,5.0
7527,7.0
7528,2.0
7529,1.0
7530,7.0
7531,11.0
7532,2.0
7534,5.0
7535,13.0
7536,16.0
7537,4.0
7538,16.0
7539,7.0
7540,11.0
7541,2.0
7542,2.0
7543,8.0
7544,16.0
7545,2.0
7546,4.0
7547,16.0
7548,7.0
7549,7.0
7550,13.0
7551,2.0
7552,2.0
7553,7.0
7554,4.0
7555,5.0
7556,7.0
7557,2.0
7558,11.0
7559,16.0
7560,4.0
7561,13.0
7562,10.0
7563,5.0
7564,7.0
7565,2.0
7566,16.0
7567,8.0
7568,4.0
7569,14.0
7570,4.0
7571,7.0
7573,7.0
7574,5.0
7575,4.0
7576,16.0
7577,7.0
7578,1.0
7579,8.0
7580,5.0
7581,5.0
7582,2.0
7583,2.0
7584,5.0
7585,7.0
7586,2.0
7587,7.0
7588,12.0
7589,4.0
7590,11.0
7591,14.0
7592,4.0
7593,7.0
7594,2.0
7595,2.0
7596,16.0
7597,8.0
7598,7.0
7599,3.0
7600,5.0
7601,4.0
7602,4.0
7603,8.0
7604,10.0
7605,13.0
7606,7.0
7607,1.0
7608,5.0
7609,2.0
7610,7.0
7611,11.0
7612,2.0
7613,4.0
7614,7.0
7615,14.0
7616,4.0
7617,4.0
7618,2.0
7619,1.0
7620,16.0
7621,13.0
7622,11.0
7623,5.0
7624,2.0
7625,2.0
7626,7.0
7627,7.0
7628,5.0
7629,7.0
7630,4.0
7631,10.0
7632,13.0
7633,4.0
7634,5.0
7635,7.0
7636,7.0
7637,7.0
7638,2.0
7639,7.0
7640,11.0
7642,1.0
7643,4.0
7645,11.0
7646,2.0
7647,7.0
7648,14.0
7649,2.0
7650,8.0
7651,7.0
7652,16.0
7653,4.0
7654,2.0
7655,13.0
7656,2.0
7657,4.0
7658,16.0
7659,4.0
7660,2.0
7661,5.0
7662,7.0
7663,7.0
7665,13.0
7666,2.0
7667,10.0
7668,4.0
7669,11.0
7670,5.0
7671,4.0
7672,2.0
7673,11.0
7674,2.0
7675,7.0
7676,2.0
7677,2.0
7678,4.0
7679,5.0
7680,7.0
7681,16.0
7682,16.0
7683,4.0
7684,16.0
7685,14.0
7686,0.0
7688,4.0
7689,7.0
7690,16.0
7691,7.0
7693,5.0
7694,2.0
7695,16.0
7696,11.0
7697,4.0
7698,16.0
7699,7.0
7700,7.0
7701,4.0
7702,7.0
7703,7.0
7704,5.0
7705,4.0
7706,4.0
7707,16.0
7708,11.0
7709,2.0
7710,2.0
7711,4.0
7712,7.0
7713,5.0
7714,8.0
7715,4.0
7716,7.0
7717,2.0
7718,7.0
7719,16.0
7720,11.0
7721,2.0
7723,2.0
7724,7.0
7725,4.0
7726,2.0
7727,2.0
7728,7.0
7729,7.0
7730,5.0
7731,2.0
7732,7.0
7733,10.0
7734,7.0
7735,4.0
7736,2.0
7737,5.0
7738,14.0
7739,2.0
7740,4.0
7741,16.0
7742,10.0
7743,16.0
7744,5.0
7745,7.0
7746,16.0
7747,7.0
7748,4.0
7749,5.0
7750,10.0
7751,1.0
7752,8.0
7753,8.0
7754,11.0
7755,16.0
7756,2.0
7757,1.0
7758,2.0
7759,4.0
7760,7.0
7761,8.0
7762,4.0
7763,7.0
7764,4.0
7765,7.0
7766,5.0
7767,4.0
7768,13.0
7769,17.0
7770,4.0
7771,4.0
7772,10.0
7773,8.0
7774,2.0
7775,8.0
7776,4.0
7777,5.0
7778,8.0
7779,4.0
7780,4.0
7781,2.0
7782,7.0
7783,2.0
7784,2.0
7786,16.0
7787,2.0
7788,16.0
7789,2.0
7790,16.0
7791,4.0
7792,7.0
7793,8.0
7794,16.0
7795,7.0
7796,13.0
7797,2.0
7798,5.0
7799,4.0
7800,7.0
7801,4.0
7802,8.0
7803,13.0
7804,4.0
7805,13.0
7806,4.0
7807,2.0
7808,11.0
7809,11.0
7810,4.0
7811,8.0
7812,14.0
7813,7.0
7814,16.0
7815,7.0
7816,5.0
7817,13.0
7818,7.0
7819,17.0
7820,5.0
7821,7.0
7822,4.0
7823,8.0
7824,7.0
7825,7.0
7826,16.0
7827,2.0
7828,7.0
7829,8.0
7830,11.0
7831,5.0
7832,16.0
7833,7.0
7834,7.0
7835,1.0
7836,5.0
7837,8.0
7838,11.0
7839,7.0
7840,11.0
7841,2.0
7842,4.0
7843,13.0
7844,5.0
7845,0.0
7846,13.0
7847,16.0
7848,7.0
7849,8.0
7850,13.0
7851,4.0
7852,7.0
7853,7.0
7854,16.0
7855,13.0
7856,4.0
7857,2.0
7858,5.0
7859,5.0
7860,13.0
7861,4.0
7862,13.0
7863,4.0
7864,14.0
7865,7.0
7866,4.0
7867,14.0
7868,16.0
7869,2.0
7870,11.0
7871,2.0
7872,1.0
7873,4.0
7874,2.0
7875,10.0
7877,13.0
7878,3.0
7879,2.0
7880,14.0
7881,4.0
7882,7.0
7883,4.0
7884,5.0
7885,7.0
7886,16.0
7887,7.0
7889,7.0
7890,16.0
7891,7.0
7892,7.0
7893,7.0
7894,10.0
7895,7.0
7896,10.0
7897,5.0
7898,5.0
7899,2.0
7900,4.0
7901,5.0
7902,4.0
7903,16.0
7904,2.0
7905,16.0
7906,8.0
7907,11.0
7908,13.0
7909,16.0
7910,3.0
7911,4.0
7912,11.0
7913,4.0
7914,7.0
7915,8.0
7916,16.0
7918,2.0
7919,11.0
7920,7.0
7921,1.0
7922,16.0
7923,16.0
7924,2.0
7925,4.0
7926,8.0
7927,4.0
7928,16.0
7929,11.0
7930,14.0
7931,11.0
7932,4.0
7933,7.0
7934,5.0
7935,13.0
7936,11.0
7937,3.0
7938,5.0
7939,2.0
7940,2.0
7941,7.0
7942,2.0
7943,14.0
7945,5.0
7946,4.0
7947,8.0
7948,7.0
7949,2.0
7950,8.0
7951,4.0
7952,2.0
7953,2.0
7954,11.0
7955,10.0
7956,7.0
7957,17.0
7958,11.0
7959,2.0
7960,10.0
7961,2.0
7962,5.0
7963,14.0
7964,2.0
7965,2.0
7966,11.0
7967,7.0
7968,2.0
7969,2.0
7970,2.0
7971,2.0
7972,5.0
7973,4.0
7974,5.0
7975,7.0
7976,14.0
7977,13.0
7978,17.0
7980,2.0
7981,2.0
7982,5.0
7983,7.0
7984,17.0
7985,2.0
7987,7.0
7988,2.0
7989,5.0
7990,7.0
7991,11.0
7992,10.0
7993,13.0
7994,16.0
7995,5.0
7996,13.0
7997,14.0
7998,13.0
7999,4.0
8000,16.0
8001,7.0
8002,2.0
8003,7.0
8004,7.0
8005,16.0
8006,2.0
8007,14.0
8008,5.0
8009,2.0
8010,11.0
8011,13.0
8012,5.0
8013,7.0
8014,3.0
8015,7.0
8016,5.0
8017,16.0
8018,16.0
8019,2.0
8020,5.0
8021,16.0
8022,13.0
8023,5.0
8024,16.0
8025,4.0
8026,4.0
8027,2.0
8028,4.0
8029,2.0
8030,11.0
8031,16.0
8032,2.0
8034,4.0
8035,4.0
8036,11.0
8037,7.0
8038,5.0
8039,4.0
8040,1.0
8041,2.0
8043,8.0
8044,4.0
8045,5.0
8046,4.0
8047,16.0
8048,7.0
8049,7.0
8050,2.0
8051,13.0
8052,11.0
8053,5.0
8054,1.0
8055,4.0
8056,2.0
8057,7.0
8059,5.0
8060,13.0
8061,2.0
8062,8.0
8063,7.0
8064,1.0
8065,4.0
8066,8.0
8067,16.0
8068,13.0
8069,2.0
8070,5.0
8071,7.0
8072,1.0
8073,16.0
8074,2.0
8075,10.0
8076,3.0
8077,7.0
8078,5.0
8079,4.0
8080,2.0
8082,10.0
8083,2.0
8084,16.0
8085,5.0
8086,4.0
8087,7.0
8089,4.0
8090,14.0
8091,7.0
8092,7.0
8093,5.0
8094,16.0
8095,2.0
8096,2.0
8097,2.0
8098,4.0
8099,4.0
8101,13.0
8102,14.0
8103,1.0
8104,7.0
8105,4.0
8106,1.0
8107,2.0
8108,2.0
8109,16.0
8110,7.0
8111,2.0
8112,7.0
8113,5.0
8114,2.0
8115,2.0
8116,7.0
8117,2.0
8118,4.0
8119,2.0
8120,13.0
8121,14.0
8122,7.0
8123,13.0
8124,2.0
8125,10.0
8126,16.0
8127,16.0
8128,7.0
8129,5.0
8130,13.0
8131,13.0
8132,2.0
8133,5.0
8134,17.0
8135,7.0
8137,7.0
8138,5.0
8139,0.0
8140,4.0
8141,13.0
8142,7.0
8143,2.0
8144,10.0
8145,7.0
8146,5.0
8147,13.0
8148,5.0
8149,13.0
8150,4.0
8151,4.0
8152,7.0
8153,5.0
8154,2.0
8155,7.0
8156,13.0
8158,5.0
8159,7.0
8160,1.0
8161,16.0
8162,5.0
8164,11.0
8165,11.0
8166,5.0
8167,13.0
8168,7.0
8169,8.0
8170,1.0
8171,10.0
8172,2.0
8173,2.0
8174,14.0
8175,4.0
8176,7.0
8177,2.0
8178,2.0
8181,16.0
8182,4.0
8183,7.0
8184,16.0
8185,11.0
8186,7.0
8187,5.0
8188,10.0
8189,7.0
8190,8.0
8191,11.0
8192,4.0
8193,2.0
8194,3.0
8195,7.0
8196,2.0
8197,7.0
8198,7.0
8199,2.0
8200,13.0
8201,2.0
8202,10.0
8203,4.0
8204,13.0
8205,7.0
8206,11.0
8207,2.0
8208,17.0
8209,13.0
8210,2.0
8211,5.0
8212,2.0
8213,14.0
8214,2.0
8215,11.0
8216,10.0
8217,11.0
8219,7.0
8220,16.0
8221,4.0
8222,4.0
8223,12.0
8224,2.0
8225,1.0
8226,8.0
8227,7.0
8228,13.0
8229,13.0
8231,4.0
8232,1.0
8233,16.0
8234,4.0
8235,7.0
8236,11.0
8237,4.0
8239,13.0
8240,2.0
8241,7.0
8242,5.0
8243,13.0
8244,13.0
8245,5.0
8246,7.0
8247,4.0
8248,0.0
8249,2.0
8250,7.0
8251,5.0
8252,11.0
8253,4.0
8254,7.0
8255,4.0
8256,2.0
8258,4.0
8259,4.0
8260,5.0
8261,11.0
8262,4.0
8263,11.0
8264,8.0
8265,7.0
8266,4.0
8267,11.0
8268,7.0
8269,7.0
8270,2.0
8271,7.0
8272,7.0
8273,5.0
8274,16.0
8275,2.0
8276,7.0
8277,11.0
8278,11.0
8279,16.0
8280,2.0
8281,7.0
8282,3.0
8283,4.0
8284,2.0
8285,7.0
8286,16.0
8287,10.0
8288,4.0
8289,7.0
8290,10.0
8291,7.0
8292,16.0
8293,0.0
8294,4.0
8295,13.0
8296,2.0
8297,7.0
8298,16.0
8299,2.0
8300,5.0
8301,16.0
8302,5.0
8303,7.0
8304,14.0
8305,13.0
8306,13.0
8307,3.0
8308,5.0
8309,13.0
8310,13.0
8311,4.0
8313,5.0
8314,4.0
8316,13.0
8317,2.0
8318,8.0
8319,4.0
8320,7.0
8321,10.0
8322,13.0
8323,2.0
8324,3.0
8325,14.0
8326,8.0
8327,1.0
8328,7.0
8329,11.0
8330,8.0
8331,7.0
8332,11.0
8333,11.0
8334,7.0
8335,7.0
8336,7.0
8337,4.0
8339,11.0
8340,2.0
8341,4.0
8342,7.0
8343,4.0
8344,4.0
8345,7.0
8346,2.0
8347,13.0
8348,3.0
8349,7.0
8350,4.0
8351,8.0
8352,13.0
8353,2.0
8354,5.0
8355,7.0
8356,12.0
8357,1.0
8358,10.0
8359,5.0
8360,7.0
8361,7.0
8362,8.0
8363,5.0
8364,4.0
8365,4.0
8366,11.0
8367,8.0
8368,13.0
8369,16.0
8370,7.0
8371,4.0
8372,2.0
8373,2.0
8374,7.0
8375,2.0
8376,7.0
8377,2.0
8378,16.0
8379,7.0
8380,7.0
8381,7.0
8382,7.0
8383,5.0
8384,7.0
8386,4.0
8387,8.0
8388,2.0
8389,11.0
8390,5.0
8391,4.0
8392,2.0
8393,13.0
8394,13.0
8395,13.0
8396,7.0
8397,1.0
8398,8.0
8399,4.0
8400,7.0
8401,16.0
8402,13.0
8403,13.0
8404,13.0
8405,7.0
8406,3.0
8407,2.0
8408,7.0
8409,7.0
8410,4.0
8411,11.0
8412,7.0
8413,2.0
8414,5.0
8415,4.0
8416,16.0
8417,7.0
8418,7.0
8419,4.0
8420,2.0
8421,5.0
8422,4.0
8423,4.0
8424,2.0
8425,2.0
8426,7.0
8427,7.0
8428,7.0
8429,2.0
8430,11.0
8431,4.0
8432,2.0
8433,16.0
8434,7.0
8435,7.0
8436,4.0
8437,1.0
8438,5.0
8439,7.0
8440,2.0
8441,13.0
8442,16.0
8443,7.0
8444,7.0
8446,3.0
8447,7.0
8448,0.0
8449,5.0
8450,10.0
8451,7.0
8452,10.0
8453,16.0
8454,5.0
8455,2.0
8456,16.0
8457,7.0
8458,2.0
8459,2.0
8460,7.0
8461,7.0
8462,13.0
8463,10.0
8464,7.0
8465,7.0
8466,2.0
8467,7.0
8468,12.0
8469,0.0
8470,2.0
8471,13.0
8473,4.0
8474,13.0
8475,1.0
8476,5.0
8477,7.0
8478,5.0
8479,13.0
8480,8.0
8481,13.0
8482,7.0
8483,8.0
8484,7.0
8485,10.0
8486,5.0
8487,16.0
8488,1.0
8489,8.0
8490,4.0
8491,16.0
8492,16.0
8493,3.0
8494,7.0
8495,4.0
8496,11.0
8497,16.0
8498,8.0
8499,4.0
8500,13.0
8501,8.0
8502,10.0
8503,13.0
8504,7.0
8505,7.0
8506,7.0
8507,10.0
8509,2.0
8510,2.0
8511,11.0
8512,2.0
8513,4.0
8514,7.0
8515,1.0
8516,5.0
8517,7.0
8518,2.0
8519,7.0
8520,16.0
8521,8.0
8522,10.0
8523,7.0
8524,2.0
8525,16.0
8526,0.0
8527,10.0
8528,16.0
8529,5.0
8530,11.0
8531,14.0
8532,8.0
8533,13.0
8534,4.0
8535,7.0
8536,4.0
8537,7.0
8538,4.0
8539,14.0
8540,4.0
8541,13.0
8542,8.0
8543,7.0
8544,8.0
8545,14.0
8546,2.0
8547,4.0
8548,7.0
8549,11.0
8550,10.0
8551,16.0
8552,7.0
8553,7.0
8554,5.0
8555,7.0
8556,5.0
8557,16.0
8558,8.0
8559,2.0
8560,8.0
8561,7.0
8562,11.0
8563,5.0
8564,2.0
8565,4.0
8566,2.0
8567,11.0
8568,2.0
8569,11.0
8570,2.0
8572,5.0
8573,4.0
8574,11.0
8575,4.0
8576,2.0
8577,2.0
8578,4.0
8579,2.0
8580,11.0
8581,2.0
8582,2.0
8583,16.0
8584,8.0
8585,1.0
8586,16.0
8587,2.0
8588,7.0
8589,5.0
8590,3.0
8591,4.0
8592,6.0
8593,3.0
8594,11.0
8595,2.0
8598,10.0
8599,11.0
8600,7.0
8601,11.0
8602,7.0
8603,5.0
8604,16.0
8605,1.0
8607,3.0
8608,7.0
8609,2.0
8610,4.0
8611,1.0
8612,2.0
8613,7.0
8614,14.0
8615,7.0
8616,11.0
8617,7.0
8618,2.0
8619,7.0
8620,13.0
8622,7.0
8623,2.0
8624,7.0
8625,4.0
8626,4.0
8627,11.0
8628,2.0
8629,7.0
8630,16.0
8631,13.0
8632,2.0
8633,7.0
8635,7.0
8636,2.0
8637,7.0
8638,13.0
8639,7.0
8640,4.0
8641,2.0
8642,16.0
8643,2.0
8644,13.0
8645,2.0
8646,7.0
8647,14.0
8648,11.0
8649,2.0
8650,4.0
8651,11.0
8652,7.0
8653,7.0
8654,8.0
8655,7.0
8656,7.0
8657,11.0
8658,7.0
8659,5.0
8660,5.0
8661,13.0
8662,16.0
8663,2.0
8664,4.0
8665,2.0
8666,13.0
8667,16.0
8668,14.0
8669,5.0
8670,7.0
8671,16.0
8672,2.0
8673,2.0
8674,14.0
8675,4.0
8676,2.0
8677,11.0
8678,7.0
8679,5.0
8680,2.0
8681,14.0
8682,8.0
8684,14.0
8685,5.0
8686,5.0
8687,5.0
8688,4.0
8689,5.0
8690,2.0
8691,16.0
8692,16.0
8693,16.0
8694,11.0
8695,5.0
8696,5.0
8697,16.0
8698,3.0
8699,16.0
8700,7.0
8701,4.0
8702,7.0
8703,7.0
8704,7.0
8705,7.0
8706,5.0
8707,4.0
8708,16.0
8709,8.0
8710,2.0
8712,2.0
8713,13.0
8714,2.0
8715,16.0
8716,7.0
8717,8.0
8718,14.0
8719,7.0
8720,2.0
8721,7.0
8722,2.0
8723,4.0
8724,10.0
8725,5.0
8726,7.0
8727,7.0
8728,13.0
8729,2.0
8730,11.0
8731,4.0
8732,13.0
8733,13.0
8734,16.0
8735,4.0
8736,1.0
8738,7.0
8739,4.0
8740,2.0
8741,7.0
8742,7.0
8743,2.0
8744,4.0
8745,13.0
8746,2.0
8747,4.0
8748,5.0
8749,7.0
8750,8.0
8751,7.0
8753,4.0
8754,2.0
8755,7.0
8756,1.0
8757,13.0
8758,5.0
8759,5.0
8760,4.0
8761,7.0
8762,5.0
8763,4.0
8764,7.0
8765,5.0
8766,2.0
8767,7.0
8768,4.0
8769,5.0
8770,2.0
8771,5.0
8772,5.0
8774,2.0
8775,10.0
8776,4.0
8777,5.0
8778,7.0
8779,5.0
8780,7.0
8781,13.0
8782,8.0
8783,8.0
8784,5.0
8785,4.0
8786,7.0
8787,10.0
8788,16.0
8789,7.0
8790,13.0
8791,8.0
8792,5.0
8793,14.0
8794,7.0
8795,13.0
8796,2.0
8797,16.0
8798,16.0
8799,16.0
8800,7.0
8801,4.0
8802,2.0
8803,11.0
8804,14.0
8805,4.0
8806,10.0
8807,16.0
8808,5.0
8809,2.0
8810,11.0
8811,1.0
8812,3.0
8813,11.0
8814,16.0
8815,2.0
8816,7.0
8817,2.0
8818,8.0
8819,7.0
8820,16.0
8821,11.0
8822,7.0
8823,2.0
8824,2.0
8825,11.0
8826,2.0
8827,8.0
8828,2.0
8829,8.0
8831,2.0
8832,2.0
8833,2.0
8834,5.0
8835,16.0
8836,11.0
8837,5.0
8838,11.0
8839,2.0
8840,7.0
8842,12.0
8843,16.0
8844,13.0
8845,5.0
8846,7.0
8847,7.0
8849,7.0
8850,16.0
8851,7.0
8852,2.0
8853,2.0
8855,11.0
8856,1.0
8857,2.0
8858,1.0
8859,7.0
8860,4.0
8861,4.0
8862,8.0
8863,13.0
8864,10.0
8865,4.0
8866,7.0
8867,6.0
8868,7.0
8869,5.0
8870,7.0
8871,3.0
8872,14.0
8873,7.0
8874,4.0
8875,7.0
8876,2.0
8877,2.0
8878,5.0
8879,7.0
8880,7.0
8881,17.0
8882,7.0
8883,7.0
8884,7.0
8885,8.0
8886,17.0
8887,16.0
8888,5.0
8889,7.0
8890,2.0
8891,16.0
8892,10.0
8893,16.0
8894,2.0
8895,2.0
8896,16.0
8897,7.0
8898,7.0
8899,7.0
8900,2.0
8901,16.0
8902,4.0
8903,10.0
8904,13.0
8905,7.0
8906,16.0
8907,16.0
8908,10.0
8909,2.0
8910,7.0
8911,5.0
8912,16.0
8913,2.0
8914,16.0
8915,11.0
8916,4.0
8917,11.0
8918,2.0
8919,3.0
8921,7.0
8923,4.0
8924,4.0
8925,4.0
8926,7.0
8927,10.0
8928,1.0
8929,7.0
8930,2.0
8931,13.0
8932,7.0
8933,5.0
8934,8.0
8935,17.0
8936,4.0
8937,1.0
8938,2.0
8939,7.0
8940,5.0
8941,13.0
8942,5.0
8943,2.0
8944,7.0
8946,13.0
8947,2.0
8948,16.0
8950,7.0
8951,2.0
8952,2.0
8953,5.0
8954,2.0
8955,5.0
8956,4.0
8957,2.0
8958,16.0
8959,11.0
8960,10.0
8961,16.0
8962,2.0
8963,16.0
8964,7.0
8965,11.0
8966,4.0
8967,1.0
8968,8.0
8969,7.0
8970,16.0
8971,5.0
8972,2.0
8973,8.0
8974,7.0
8975,5.0
8976,7.0
8978,7.0
8980,2.0
8981,16.0
8982,10.0
8983,16.0
8984,5.0
8985,2.0
8986,5.0
8987,11.0
8988,4.0
8989,5.0
8990,4.0
8991,7.0
8992,11.0
8993,7.0
8994,13.0
8995,4.0
8996,6.0
8997,16.0
8998,5.0
8999,7.0
9000,13.0
9001,16.0
9002,14.0
9003,8.0
9004,2.0
9005,7.0
9006,4.0
9007,2.0
9009,4.0
9010,2.0
9011,2.0
9012,2.0
9013,2.0
9014,3.0
9015,4.0
9017,2.0
9018,11.0
9019,2.0
9020,7.0
9021,10.0
9022,16.0
9023,4.0
9024,4.0
9025,2.0
9026,7.0
9027,16.0
9028,5.0
9029,1.0
9031,2.0
9032,2.0
9033,2.0
9034,2.0
9035,8.0
9036,2.0
9037,5.0
9038,8.0
9039,17.0
9040,5.0
9041,7.0
9042,7.0
9043,8.0
9044,4.0
9045,14.0
9046,11.0
9047,7.0
9048,11.0
9049,4.0
9050,17.0
9052,14.0
9053,16.0
9054,14.0
9055,2.0
9057,2.0
9058,8.0
9059,17.0
9061,11.0
9062,7.0
9063,7.0
9064,3.0
9065,7.0
9066,2.0
9067,4.0
9068,7.0
9069,1.0
9070,7.0
9071,4.0
9072,2.0
9073,4.0
9074,4.0
9075,13.0
9076,16.0
9077,1.0
9078,4.0
9079,2.0
9080,7.0
9081,7.0
9082,4.0
9083,1.0
9084,1.0
9085,2.0
9086,2.0
9087,2.0
9088,2.0
9089,8.0
9090,7.0
9091,2.0
9092,3.0
9093,4.0
9094,4.0
9096,2.0
9097,2.0
9099,10.0
9100,4.0
9101,13.0
9102,5.0
9104,2.0
9106,12.0
9107,11.0
9109,4.0
9110,11.0
9111,10.0
9112,8.0
9114,2.0
9115,4.0
9116,4.0
9117,9.0
9118,5.0
9119,16.0
9120,2.0
9122,2.0
9123,7.0
9124,5.0
9125,5.0
9126,10.0
9127,16.0
9128,13.0
9129,7.0
9130,4.0
9131,13.0
9132,5.0
9134,7.0
9135,4.0
9136,2.0
9137,2.0
9139,7.0
9140,13.0
9141,11.0
9142,2.0
9143,2.0
9144,7.0
9145,10.0
9146,2.0
9147,13.0
9148,7.0
9149,2.0
9150,2.0
9151,1.0
9152,14.0
9153,7.0
9154,4.0
9155,2.0
9156,4.0
9158,7.0
9159,7.0
9160,2.0
9161,13.0
9162,4.0
9163,4.0
9164,2.0
9165,7.0
9166,2.0
9167,16.0
9168,2.0
9169,7.0
9170,7.0
9171,11.0
9172,5.0
9173,2.0
9174,7.0
9175,16.0
9176,16.0
9177,5.0
9178,11.0
9179,11.0
9180,5.0
9181,11.0
9182,4.0
9183,5.0
9184,1.0
9185,2.0
9186,2.0
9187,1.0
9188,2.0
9189,3.0
9190,11.0
9191,2.0
9192,7.0
9193,2.0
9194,10.0
9196,13.0
9197,11.0
9198,7.0
9199,7.0
9200,4.0
9201,14.0
9202,13.0
9203,2.0
9204,8.0
9205,7.0
9207,1.0
9208,13.0
9209,2.0
9210,2.0
9211,2.0
9212,7.0
9213,4.0
9214,13.0
9215,14.0
9216,7.0
9217,14.0
9218,11.0
9219,2.0
9220,12.0
9221,7.0
9222,2.0
9223,2.0
9224,4.0
9225,0.0
9226,4.0
9227,2.0
9228,4.0
9229,5.0
9231,4.0
9232,7.0
9233,7.0
9234,4.0
9235,16.0
9236,4.0
9237,7.0
9238,2.0
9239,13.0
9242,13.0
9243,7.0
9244,4.0
9245,10.0
9246,16.0
9247,7.0
9249,2.0
9250,7.0
9251,7.0
9252,11.0
9253,3.0
9254,7.0
9255,0.0
9256,5.0
9257,5.0
9258,4.0
9259,4.0
9260,2.0
9261,13.0
9262,5.0
9263,4.0
9264,13.0
9265,4.0
9266,16.0
9267,4.0
9268,11.0
9269,14.0
9270,10.0
9271,14.0
9272,5.0
9273,4.0
9274,10.0
9275,11.0
9276,7.0
9277,7.0
9278,16.0
9279,5.0
9281,4.0
9283,16.0
9284,2.0
9286,13.0
9287,5.0
9288,1.0
9289,4.0
9290,7.0
9291,7.0
9292,16.0
9293,2.0
9294,5.0
9296,2.0
9297,2.0
9299,5.0
9300,2.0
9301,7.0
9302,2.0
9303,4.0
9304,2.0
9305,7.0
9306,8.0
9307,7.0
9308,11.0
9309,16.0
9310,10.0
9311,13.0
9312,2.0
9313,4.0
9314,7.0
9315,1.0
9316,7.0
9317,2.0
9318,16.0
9319,2.0
9320,3.0
9321,14.0
9322,8.0
9323,13.0
9324,4.0
9325,13.0
9326,13.0
9327,7.0
9328,7.0
9329,5.0
9330,16.0
9331,8.0
9332,2.0
9333,5.0
9334,16.0
9335,14.0
9336,7.0
9337,7.0
9338,7.0
9340,2.0
9342,10.0
9343,4.0
9344,13.0
9345,10.0
9346,2.0
9347,7.0
9348,4.0
9349,2.0
9350,16.0
9351,4.0
9352,2.0
9353,16.0
9354,2.0
9355,2.0
9356,11.0
9357,10.0
9358,3.0
9359,14.0
9360,2.0
9361,7.0
9362,11.0
9363,10.0
9364,2.0
9365,11.0
9366,3.0
9367,13.0
9368,13.0
9369,11.0
9370,7.0
9371,5.0
9372,16.0
9373,7.0
9374,7.0
9375,13.0
9376,7.0
9377,5.0
9378,2.0
9379,2.0
9380,5.0
9381,16.0
9382,10.0
9383,5.0
9384,2.0
9385,2.0
9386,1.0
9388,4.0
9389,7.0
9390,4.0
9391,11.0
9392,14.0
9393,11.0
9394,11.0
9395,2.0
9396,13.0
9397,5.0
9398,4.0
9399,0.0
9400,2.0
9401,13.0
9402,2.0
9403,7.0
9404,5.0
9405,13.0
9406,8.0
9407,2.0
9408,8.0
9409,7.0
9410,14.0
9411,2.0
9412,5.0
9413,10.0
9414,16.0
9415,14.0
9416,5.0
9417,13.0
9418,5.0
9419,2.0
9420,4.0
9421,2.0
9422,5.0
9423,5.0
9424,11.0
9425,11.0
9426,16.0
9427,4.0
9428,7.0
9429,10.0
9430,7.0
9431,7.0
9432,11.0
9433,10.0
9434,13.0
9435,4.0
9436,5.0
9437,7.0
9438,11.0
9439,0.0
9440,5.0
9441,4.0
9442,4.0
9443,10.0
9444,16.0
9445,5.0
9446,7.0
9447,2.0
9448,16.0
9449,2.0
9450,5.0
9451,2.0
9452,2.0
9453,16.0
9454,4.0
9455,2.0
9456,17.0
9457,2.0
9459,11.0
9460,2.0
9461,8.0
9462,4.0
9463,11.0
9464,13.0
9465,5.0
9466,5.0
9467,4.0
9468,3.0
9469,5.0
9470,5.0
9471,11.0
9472,2.0
9473,2.0
9474,16.0
9475,7.0
9476,13.0
9477,2.0
9478,1.0
9479,7.0
9480,4.0
9481,13.0
9482,4.0
9483,11.0
9484,1.0
9485,7.0
9486,10.0
9487,16.0
9488,1.0
